id,Ability,Potential,Positions,Caps / Goals,Foot,Height,Weight,Aerial Reach,Command of Area,Communication,Eccentricity,First Touch,Handling,Kicking,One on Ones,Passing,Punching (Tendency),Reflexes,Rushing Out (Tendency),Throwing,Aggression,Anticipation,Bravery,Composure,Concentration,Decisions,Determination,Flair,Leadership,Off the Ball,Positioning,Teamwork,Vision,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Corners,Crossing,Dribbling,Finishing,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Penalty Taking,Tackling,Technique,BMI,value_increased
29190.0,53.0,60.2,11,2,1,0.6153846153846159,0.5476190476190474,55.0,67.0,53.0,32.0,45.0,55.0,61.0,56.0,50.0,42.0,60.0,45.0,43.0,65.0,55.0,50.0,30.0,55.0,70.0,75.0,60.0,20.0,20.0,70.0,40.0,50.0,45.0,60.0,60.0,70.0,65.0,45.0,65.0,70.0,60.0,15.0,15.0,50.0,30.0,5.0,70.0,20.0,40.0,70.0,20.0,70.0,50.0,0.45399336130512746,False
61214.0,63.0,51.6,23,2,1,0.5128205128205128,0.357142857142857,60.0,46.0,44.0,40.0,60.0,50.0,45.0,51.0,75.0,54.0,64.0,41.0,50.0,75.0,70.0,85.0,65.0,55.0,55.0,65.0,35.0,50.0,60.0,65.0,70.0,55.0,75.0,65.0,60.0,60.0,45.0,50.0,60.0,75.0,60.0,40.0,30.0,50.0,35.0,55.0,50.0,65.0,30.0,55.0,40.0,70.0,55.0,0.30674973958622886,False
25707.0,43.0,59.0,20,2,0,0.3589743589743595,0.23809523809523792,55.0,67.0,53.0,32.0,40.0,55.0,61.0,56.0,60.0,42.0,60.0,45.0,43.0,55.0,45.0,65.0,50.0,40.0,35.0,70.0,40.0,30.0,50.0,55.0,55.0,45.0,60.0,60.0,50.0,40.0,45.0,60.0,55.0,55.0,50.0,15.0,50.0,50.0,20.0,20.0,40.0,40.0,65.0,60.0,40.0,55.0,50.0,0.29202222574091796,False
20492.0,56.0,68.6,2,2,1,0.5384615384615383,0.5476190476190474,54.0,57.0,51.0,36.0,55.0,58.0,59.0,51.0,50.0,47.0,61.0,58.0,43.0,35.0,50.0,55.0,50.0,45.0,50.0,45.0,40.0,35.0,70.0,35.0,60.0,50.0,65.0,75.0,65.0,60.0,65.0,60.0,70.0,65.0,60.0,35.0,45.0,60.0,45.0,30.0,40.0,40.0,35.0,35.0,40.0,30.0,65.0,0.5323504209993952,False
20729.0,55.0,68.6,2,2,1,0.3333333333333339,0.1428571428571428,54.0,57.0,51.0,36.0,70.0,58.0,59.0,51.0,65.0,47.0,61.0,58.0,43.0,25.0,35.0,35.0,35.0,50.0,70.0,80.0,85.0,50.0,60.0,45.0,35.0,50.0,35.0,75.0,80.0,35.0,30.0,75.0,70.0,60.0,40.0,60.0,50.0,70.0,50.0,60.0,50.0,55.0,30.0,15.0,65.0,15.0,75.0,0.1806687803122229,False
30932.0,67.0,69.0,39,2,0,0.17948717948717974,0.0714285714285714,54.0,65.0,51.0,39.0,60.0,55.0,61.0,55.0,50.0,45.0,60.0,43.0,46.0,50.0,65.0,60.0,50.0,55.0,55.0,35.0,60.0,40.0,65.0,40.0,60.0,55.0,65.0,90.0,70.0,55.0,25.0,70.0,85.0,60.0,40.0,45.0,55.0,60.0,50.0,40.0,30.0,50.0,25.0,35.0,45.0,35.0,65.0,0.2222422486266422,False
81932.0,57.0,68.4,34,2,1,0.5641025641025648,0.33333333333333326,50.0,55.0,50.0,30.0,70.0,57.0,57.0,62.0,60.0,53.0,60.0,49.0,58.0,55.0,60.0,40.0,45.0,40.0,50.0,70.0,70.0,35.0,65.0,20.0,55.0,55.0,60.0,65.0,70.0,50.0,50.0,70.0,65.0,70.0,45.0,70.0,50.0,70.0,60.0,70.0,40.0,55.0,25.0,30.0,55.0,35.0,70.0,0.2278169375722301,False
67854.0,33.0,40.0,39,2,0,0.4358974358974361,0.4285714285714284,55.0,47.0,48.0,46.0,55.0,51.0,46.0,49.0,60.0,47.0,63.0,40.0,52.0,55.0,50.0,40.0,35.0,45.0,60.0,55.0,45.0,5.0,55.0,40.0,80.0,45.0,65.0,50.0,50.0,50.0,60.0,35.0,50.0,40.0,30.0,45.0,55.0,15.0,60.0,40.0,45.0,30.0,45.0,45.0,15.0,55.0,55.0,0.47981806599116816,False
53286.0,44.0,47.2,11,2,1,0.5641025641025648,0.5476190476190474,61.0,49.0,49.0,49.0,35.0,58.0,50.0,56.0,45.0,55.0,67.0,56.0,54.0,45.0,55.0,60.0,60.0,50.0,50.0,60.0,15.0,55.0,30.0,60.0,60.0,40.0,50.0,65.0,45.0,50.0,60.0,50.0,65.0,50.0,55.0,10.0,20.0,25.0,20.0,20.0,65.0,20.0,15.0,60.0,15.0,65.0,45.0,0.5058028400462267,True
25305.0,44.0,61.2,47,2,1,0.7435897435897436,0.6666666666666665,55.0,67.0,53.0,32.0,40.0,55.0,61.0,56.0,35.0,42.0,60.0,45.0,43.0,65.0,35.0,70.0,30.0,25.0,30.0,20.0,85.0,25.0,45.0,25.0,40.0,35.0,70.0,80.0,55.0,60.0,75.0,75.0,75.0,70.0,65.0,20.0,35.0,35.0,50.0,40.0,50.0,45.0,15.0,25.0,35.0,30.0,30.0,0.47481883424046933,True
22688.0,49.0,60.4,1,2,0,0.3589743589743595,0.40476190476190466,48.0,59.0,52.0,28.0,35.0,58.0,59.0,53.0,60.0,42.0,61.0,49.0,40.0,40.0,35.0,40.0,45.0,55.0,30.0,85.0,60.0,65.0,65.0,45.0,65.0,40.0,65.0,65.0,55.0,55.0,60.0,65.0,65.0,60.0,45.0,40.0,40.0,55.0,55.0,45.0,60.0,55.0,25.0,45.0,50.0,45.0,60.0,0.528453207022231,False
81295.0,60.0,69.4,5,2,1,0.2564102564102564,0.19047619047619047,50.0,55.0,50.0,30.0,70.0,57.0,57.0,62.0,65.0,53.0,60.0,49.0,58.0,25.0,60.0,90.0,55.0,45.0,40.0,60.0,80.0,30.0,55.0,30.0,40.0,35.0,60.0,85.0,70.0,25.0,25.0,60.0,85.0,50.0,25.0,55.0,55.0,75.0,40.0,40.0,25.0,40.0,25.0,25.0,70.0,25.0,80.0,0.3251847298207402,False
56214.0,62.0,49.6,33,2,1,0.6410256410256414,0.5476190476190474,60.0,48.0,47.0,43.0,70.0,54.0,47.0,53.0,75.0,56.0,65.0,51.0,51.0,40.0,70.0,55.0,70.0,65.0,60.0,80.0,25.0,55.0,60.0,65.0,80.0,70.0,65.0,55.0,55.0,70.0,65.0,75.0,60.0,70.0,55.0,60.0,30.0,25.0,55.0,60.0,40.0,65.0,10.0,40.0,50.0,55.0,70.0,0.4287130970604618,False
50774.0,55.0,62.4,8,2,1,0.4615384615384617,0.30952380952380953,61.0,49.0,49.0,49.0,60.0,58.0,50.0,56.0,55.0,55.0,67.0,56.0,54.0,35.0,55.0,65.0,60.0,60.0,50.0,65.0,60.0,35.0,55.0,40.0,55.0,60.0,60.0,65.0,60.0,50.0,40.0,45.0,65.0,55.0,40.0,40.0,60.0,70.0,50.0,40.0,40.0,45.0,25.0,35.0,40.0,35.0,60.0,0.2918482918441192,False
58190.0,52.0,49.6,34,2,1,0.23076923076923084,0.1428571428571428,60.0,48.0,47.0,43.0,70.0,54.0,47.0,53.0,65.0,56.0,65.0,51.0,51.0,60.0,55.0,40.0,60.0,35.0,50.0,55.0,80.0,30.0,65.0,35.0,60.0,75.0,50.0,65.0,75.0,35.0,25.0,55.0,50.0,40.0,30.0,70.0,60.0,70.0,55.0,50.0,30.0,50.0,15.0,25.0,45.0,35.0,75.0,0.2798968108581026,False
35289.0,52.0,76.8,11,2,0,0.8974358974358978,0.7619047619047616,54.0,65.0,51.0,39.0,55.0,55.0,61.0,55.0,50.0,45.0,60.0,43.0,46.0,55.0,45.0,55.0,55.0,45.0,45.0,65.0,40.0,55.0,50.0,60.0,65.0,55.0,65.0,65.0,45.0,50.0,90.0,70.0,60.0,70.0,60.0,20.0,40.0,55.0,40.0,35.0,65.0,30.0,55.0,45.0,40.0,60.0,55.0,0.4391453673363419,True
87052.0,51.0,63.0,23,2,1,0.4358974358974361,0.5476190476190474,62.0,40.0,53.0,40.0,60.0,60.0,57.0,47.0,60.0,48.0,66.0,54.0,40.0,55.0,70.0,50.0,55.0,60.0,45.0,65.0,35.0,15.0,60.0,60.0,55.0,60.0,45.0,55.0,55.0,50.0,50.0,65.0,55.0,65.0,50.0,50.0,50.0,55.0,40.0,50.0,45.0,45.0,30.0,65.0,20.0,55.0,55.0,0.6430527496020988,False
92750.0,0.0,40.0,32,2,1,0.666666666666667,0.5476190476190474,70.0,40.0,45.0,55.0,30.0,40.0,65.0,35.0,35.0,70.0,70.0,60.0,25.0,55.0,25.0,45.0,30.0,50.0,35.0,75.0,10.0,65.0,5.0,55.0,40.0,25.0,35.0,45.0,65.0,40.0,50.0,70.0,45.0,10.0,30.0,29.0,35.0,37.0,38.0,35.0,50.0,37.0,25.0,50.0,5.0,50.0,5.0,0.4038373131776727,False
74925.0,52.0,63.6,2,2,0,0.5384615384615383,0.45238095238095233,48.0,55.0,53.0,29.0,65.0,62.0,53.0,60.0,55.0,52.0,62.0,40.0,59.0,50.0,50.0,40.0,55.0,50.0,40.0,70.0,75.0,40.0,60.0,25.0,50.0,45.0,55.0,75.0,70.0,40.0,40.0,60.0,65.0,55.0,40.0,50.0,50.0,75.0,50.0,45.0,35.0,45.0,25.0,25.0,60.0,25.0,65.0,0.4074397166030972,False
99045.0,59.0,64.8,11,2,0,0.6923076923076925,0.7619047619047616,59.0,58.0,48.0,40.0,50.0,61.0,60.0,58.0,75.0,40.0,67.0,43.0,51.0,60.0,75.0,70.0,75.0,60.0,70.0,70.0,50.0,60.0,55.0,65.0,60.0,70.0,55.0,35.0,60.0,50.0,60.0,40.0,35.0,55.0,60.0,25.0,35.0,40.0,50.0,5.0,70.0,50.0,50.0,60.0,30.0,60.0,55.0,0.6427534736995983,False
48304.0,36.0,68.6,42,2,1,0.5384615384615383,0.4285714285714284,60.0,54.0,51.0,47.0,55.0,58.0,49.0,54.0,45.0,58.0,63.0,48.0,51.0,55.0,30.0,40.0,30.0,40.0,25.0,75.0,45.0,60.0,40.0,10.0,40.0,30.0,45.0,70.0,70.0,40.0,50.0,60.0,70.0,45.0,30.0,45.0,55.0,35.0,50.0,35.0,40.0,45.0,5.0,35.0,20.0,30.0,50.0,0.37621204050402324,False
83523.0,50.0,61.6,47,2,1,0.8717948717948723,0.47619047619047605,51.0,50.0,49.0,30.0,70.0,56.0,52.0,60.0,45.0,48.0,59.0,58.0,52.0,25.0,40.0,45.0,45.0,45.0,70.0,55.0,50.0,25.0,65.0,25.0,40.0,40.0,50.0,60.0,60.0,40.0,85.0,75.0,65.0,50.0,40.0,35.0,35.0,60.0,55.0,40.0,75.0,45.0,25.0,25.0,35.0,25.0,55.0,0.1367998570777853,True
60990.0,35.0,51.6,34,2,1,0.3076923076923084,0.11904761904761885,60.0,46.0,44.0,40.0,55.0,50.0,45.0,51.0,60.0,54.0,64.0,41.0,50.0,40.0,35.0,25.0,60.0,30.0,55.0,70.0,50.0,60.0,50.0,25.0,45.0,60.0,50.0,40.0,35.0,45.0,30.0,65.0,30.0,45.0,35.0,45.0,55.0,55.0,45.0,35.0,40.0,40.0,25.0,30.0,40.0,35.0,65.0,0.1702704779590991,False
76235.0,33.0,63.6,33,2,1,0.23076923076923084,0.16666666666666652,52.0,55.0,47.0,22.0,70.0,60.0,54.0,65.0,55.0,54.0,62.0,46.0,59.0,45.0,40.0,35.0,30.0,35.0,70.0,40.0,40.0,40.0,40.0,20.0,35.0,45.0,55.0,70.0,65.0,35.0,20.0,65.0,65.0,35.0,15.0,20.0,10.0,30.0,30.0,30.0,30.0,25.0,10.0,45.0,5.0,40.0,55.0,0.3156886981628,False
79678.0,50.0,69.4,6,2,0,0.28205128205128194,0.2142857142857142,52.0,55.0,47.0,22.0,60.0,60.0,54.0,65.0,55.0,54.0,62.0,46.0,59.0,40.0,50.0,50.0,50.0,50.0,50.0,65.0,60.0,35.0,55.0,55.0,60.0,55.0,50.0,65.0,70.0,60.0,35.0,60.0,70.0,50.0,50.0,30.0,50.0,60.0,55.0,35.0,40.0,50.0,5.0,25.0,40.0,25.0,60.0,0.3343105454246269,False
15600.0,44.0,76.4,2,2,1,0.23076923076923084,0.1428571428571428,61.0,56.0,53.0,41.0,55.0,62.0,58.0,52.0,40.0,49.0,67.0,63.0,49.0,45.0,40.0,40.0,40.0,35.0,35.0,80.0,75.0,35.0,45.0,25.0,45.0,40.0,45.0,70.0,70.0,40.0,30.0,45.0,65.0,45.0,35.0,50.0,45.0,70.0,35.0,50.0,25.0,45.0,20.0,20.0,20.0,25.0,65.0,0.2798968108581026,False
13420.0,53.0,76.4,10,2,1,0.4871794871794872,0.40476190476190466,61.0,56.0,53.0,41.0,60.0,62.0,58.0,52.0,45.0,49.0,67.0,63.0,49.0,60.0,50.0,50.0,55.0,35.0,35.0,60.0,65.0,40.0,60.0,20.0,60.0,45.0,60.0,65.0,60.0,50.0,50.0,65.0,65.0,60.0,40.0,40.0,45.0,50.0,65.0,60.0,50.0,50.0,15.0,20.0,65.0,30.0,55.0,0.3952262255065706,False
47157.0,50.0,71.2,9,2,1,0.5897435897435903,0.47619047619047605,63.0,59.0,54.0,42.0,60.0,59.0,53.0,58.0,60.0,57.0,64.0,51.0,56.0,50.0,60.0,50.0,65.0,50.0,45.0,45.0,55.0,40.0,60.0,35.0,65.0,65.0,65.0,60.0,55.0,55.0,30.0,60.0,65.0,65.0,55.0,50.0,55.0,65.0,50.0,35.0,25.0,55.0,25.0,25.0,35.0,25.0,65.0,0.38802941367809374,False
71813.0,59.0,63.8,11,2,0,0.6923076923076925,0.6666666666666665,51.0,49.0,49.0,34.0,65.0,58.0,46.0,52.0,65.0,49.0,65.0,31.0,53.0,55.0,65.0,65.0,60.0,60.0,60.0,45.0,25.0,55.0,50.0,65.0,65.0,55.0,65.0,65.0,60.0,55.0,65.0,65.0,60.0,60.0,60.0,25.0,55.0,55.0,40.0,25.0,65.0,25.0,50.0,65.0,35.0,60.0,60.0,0.5256885638868158,False
33960.0,37.0,76.8,47,2,0,0.666666666666667,0.5238095238095237,54.0,65.0,51.0,39.0,55.0,55.0,61.0,55.0,35.0,45.0,60.0,43.0,46.0,30.0,40.0,55.0,45.0,45.0,40.0,60.0,30.0,30.0,55.0,25.0,40.0,35.0,50.0,65.0,45.0,35.0,70.0,60.0,70.0,55.0,45.0,25.0,35.0,45.0,60.0,30.0,35.0,45.0,15.0,15.0,35.0,30.0,55.0,0.37425724102503044,False
75953.0,43.0,63.6,6,2,0,0.4102564102564106,0.2142857142857142,52.0,55.0,47.0,22.0,65.0,60.0,54.0,65.0,60.0,54.0,62.0,46.0,59.0,35.0,45.0,40.0,35.0,20.0,50.0,75.0,50.0,50.0,45.0,35.0,65.0,60.0,65.0,65.0,60.0,30.0,30.0,70.0,60.0,55.0,40.0,40.0,55.0,65.0,40.0,35.0,35.0,25.0,35.0,30.0,10.0,45.0,65.0,0.2096714120029708,False
10854.0,40.0,76.4,30,2,1,0.3076923076923084,0.30952380952380953,61.0,56.0,53.0,41.0,55.0,62.0,58.0,52.0,50.0,49.0,67.0,63.0,49.0,55.0,50.0,55.0,40.0,40.0,40.0,60.0,45.0,30.0,45.0,40.0,55.0,35.0,55.0,65.0,70.0,50.0,30.0,75.0,60.0,50.0,40.0,30.0,50.0,50.0,30.0,30.0,30.0,35.0,45.0,45.0,30.0,55.0,60.0,0.44676098365076755,False
36962.0,0.0,71.0,0,2,1,0.4358974358974361,0.2142857142857142,54.0,65.0,51.0,39.0,70.0,55.0,61.0,55.0,35.0,45.0,60.0,43.0,46.0,55.0,30.0,30.0,40.0,30.0,75.0,25.0,40.0,45.0,35.0,45.0,45.0,75.0,50.0,50.0,65.0,45.0,35.0,75.0,60.0,25.0,25.0,40.0,25.0,75.0,40.0,40.0,35.0,45.0,15.0,35.0,15.0,40.0,45.0,0.18599563549149356,True
99475.0,69.0,64.8,0,2,1,0.17948717948717974,0.023809523809523725,59.0,58.0,48.0,40.0,80.0,61.0,60.0,58.0,75.0,40.0,67.0,43.0,51.0,40.0,55.0,30.0,70.0,45.0,60.0,70.0,99.0,30.0,60.0,25.0,55.0,85.0,45.0,80.0,75.0,55.0,20.0,45.0,70.0,60.0,25.0,55.0,60.0,75.0,60.0,60.0,30.0,65.0,10.0,25.0,55.0,30.0,85.0,0.14894395333853683,False
23843.0,0.0,60.4,13,2,1,0.5641025641025648,0.5238095238095237,54.0,61.0,53.0,27.0,50.0,57.0,58.0,54.0,55.0,43.0,63.0,45.0,42.0,65.0,50.0,55.0,40.0,40.0,45.0,70.0,35.0,35.0,35.0,55.0,55.0,45.0,55.0,55.0,50.0,60.0,65.0,70.0,60.0,50.0,55.0,25.0,25.0,35.0,30.0,30.0,60.0,40.0,25.0,50.0,30.0,55.0,45.0,0.474915517549116,False
72003.0,60.0,63.8,11,2,1,0.7948717948717956,0.6190476190476188,51.0,49.0,49.0,34.0,65.0,58.0,46.0,52.0,70.0,49.0,65.0,31.0,53.0,50.0,70.0,60.0,65.0,50.0,55.0,55.0,65.0,50.0,60.0,60.0,65.0,60.0,60.0,65.0,60.0,60.0,75.0,60.0,65.0,65.0,60.0,30.0,30.0,55.0,30.0,30.0,60.0,40.0,20.0,70.0,30.0,65.0,65.0,0.3694114821347909,False
25795.0,47.0,61.2,17,2,1,0.6410256410256414,0.5952380952380951,55.0,67.0,53.0,32.0,50.0,55.0,61.0,56.0,60.0,42.0,60.0,45.0,43.0,50.0,45.0,50.0,45.0,35.0,50.0,65.0,45.0,30.0,30.0,45.0,55.0,40.0,45.0,65.0,50.0,55.0,55.0,45.0,60.0,55.0,45.0,30.0,35.0,50.0,30.0,35.0,40.0,35.0,50.0,45.0,35.0,55.0,55.0,0.4885110819781253,False
12747.0,56.0,76.4,34,2,1,0.6923076923076925,0.45238095238095233,61.0,56.0,53.0,41.0,70.0,62.0,58.0,52.0,60.0,49.0,67.0,63.0,49.0,70.0,60.0,55.0,55.0,55.0,55.0,75.0,35.0,40.0,65.0,40.0,65.0,60.0,65.0,50.0,60.0,65.0,65.0,60.0,55.0,65.0,55.0,40.0,30.0,45.0,75.0,50.0,70.0,55.0,30.0,35.0,45.0,35.0,65.0,0.2622925168080561,False
69163.0,48.0,63.8,25,2,1,0.3589743589743595,0.30952380952380953,55.0,47.0,48.0,46.0,55.0,51.0,46.0,49.0,55.0,47.0,63.0,40.0,52.0,60.0,60.0,65.0,55.0,55.0,50.0,35.0,25.0,40.0,60.0,50.0,55.0,30.0,70.0,60.0,50.0,50.0,40.0,45.0,65.0,60.0,55.0,35.0,55.0,50.0,40.0,15.0,50.0,40.0,50.0,50.0,35.0,50.0,55.0,0.3933497891471951,False
35939.0,42.0,71.0,46,2,1,0.5128205128205128,0.5714285714285714,54.0,65.0,51.0,39.0,30.0,55.0,61.0,55.0,55.0,45.0,60.0,43.0,46.0,35.0,30.0,20.0,60.0,40.0,50.0,40.0,50.0,25.0,60.0,35.0,40.0,40.0,45.0,70.0,50.0,10.0,35.0,30.0,65.0,70.0,25.0,25.0,40.0,65.0,45.0,35.0,20.0,35.0,10.0,20.0,40.0,40.0,55.0,0.5909129179981119,False
80316.0,50.0,69.4,11,2,0,0.5128205128205128,0.4285714285714284,50.0,55.0,50.0,30.0,55.0,57.0,57.0,62.0,60.0,53.0,60.0,49.0,58.0,35.0,60.0,40.0,50.0,60.0,55.0,55.0,25.0,30.0,40.0,50.0,60.0,40.0,70.0,65.0,60.0,50.0,60.0,60.0,60.0,65.0,65.0,25.0,55.0,30.0,25.0,35.0,55.0,45.0,50.0,60.0,40.0,55.0,60.0,0.40147079905685623,False
18680.0,49.0,71.6,27,2,1,0.4871794871794872,0.23809523809523792,61.0,56.0,53.0,41.0,60.0,62.0,58.0,52.0,50.0,49.0,67.0,63.0,49.0,55.0,50.0,50.0,65.0,50.0,50.0,75.0,50.0,40.0,50.0,55.0,50.0,55.0,50.0,65.0,55.0,55.0,60.0,60.0,65.0,50.0,50.0,30.0,50.0,65.0,45.0,65.0,55.0,45.0,35.0,55.0,40.0,55.0,55.0,0.17174786742816894,False
52642.0,64.0,47.2,47,2,0,0.4102564102564106,0.357142857142857,61.0,49.0,49.0,49.0,60.0,58.0,50.0,56.0,45.0,55.0,67.0,56.0,54.0,40.0,60.0,50.0,50.0,50.0,50.0,80.0,45.0,35.0,75.0,30.0,60.0,60.0,70.0,80.0,70.0,40.0,55.0,60.0,80.0,55.0,50.0,40.0,55.0,70.0,50.0,35.0,35.0,45.0,20.0,30.0,35.0,35.0,65.0,0.40777263638403816,False
92844.0,40.0,64.4,32,2,0,0.7948717948717956,0.9999999999999998,65.0,20.0,50.0,25.0,25.0,70.0,70.0,45.0,55.0,45.0,70.0,35.0,45.0,45.0,25.0,55.0,40.0,45.0,60.0,85.0,10.0,15.0,5.0,50.0,40.0,35.0,35.0,50.0,60.0,40.0,75.0,75.0,70.0,25.0,35.0,29.0,35.0,37.0,38.0,35.0,50.0,37.0,25.0,50.0,5.0,50.0,5.0,0.8183635407744367,False
29870.0,48.0,58.4,47,2,1,0.4358974358974361,0.357142857142857,54.0,65.0,51.0,39.0,80.0,55.0,61.0,55.0,45.0,45.0,60.0,43.0,46.0,40.0,45.0,40.0,40.0,40.0,40.0,70.0,55.0,60.0,45.0,55.0,35.0,35.0,50.0,75.0,65.0,65.0,40.0,55.0,70.0,50.0,65.0,45.0,45.0,65.0,50.0,55.0,40.0,60.0,25.0,45.0,35.0,20.0,70.0,0.38187725582460996,False
98858.0,0.0,64.8,33,2,1,0.6923076923076925,0.6666666666666665,59.0,58.0,48.0,40.0,65.0,61.0,60.0,58.0,65.0,40.0,67.0,43.0,51.0,25.0,30.0,30.0,25.0,20.0,65.0,65.0,50.0,45.0,35.0,20.0,35.0,40.0,60.0,65.0,55.0,30.0,45.0,35.0,40.0,35.0,20.0,25.0,25.0,15.0,15.0,25.0,15.0,55.0,10.0,45.0,10.0,50.0,60.0,0.5256885638868158,False
42606.0,50.0,72.0,8,2,0,0.3076923076923084,0.16666666666666652,56.0,63.0,53.0,42.0,65.0,59.0,58.0,54.0,45.0,47.0,64.0,52.0,51.0,50.0,50.0,45.0,50.0,35.0,35.0,60.0,70.0,25.0,55.0,20.0,35.0,45.0,50.0,75.0,75.0,40.0,35.0,55.0,60.0,40.0,30.0,45.0,60.0,70.0,60.0,45.0,45.0,50.0,25.0,10.0,50.0,15.0,70.0,0.23939310438201633,False
15258.0,44.0,76.4,47,2,1,0.4102564102564106,0.5714285714285714,61.0,56.0,53.0,41.0,60.0,62.0,58.0,52.0,65.0,49.0,67.0,63.0,49.0,15.0,30.0,45.0,40.0,40.0,50.0,25.0,55.0,65.0,50.0,45.0,40.0,50.0,45.0,60.0,70.0,55.0,55.0,50.0,50.0,50.0,45.0,30.0,30.0,70.0,75.0,45.0,50.0,45.0,20.0,15.0,50.0,20.0,70.0,0.704924472955639,False
90738.0,44.0,64.4,47,2,1,0.4871794871794872,0.45238095238095233,63.0,40.0,48.0,36.0,55.0,63.0,58.0,49.0,35.0,42.0,69.0,51.0,38.0,50.0,45.0,25.0,45.0,10.0,60.0,80.0,70.0,45.0,55.0,20.0,30.0,35.0,35.0,65.0,45.0,20.0,50.0,50.0,55.0,45.0,55.0,30.0,35.0,45.0,65.0,25.0,60.0,35.0,15.0,30.0,45.0,15.0,65.0,0.4590771849575426,False
71373.0,43.0,63.8,33,2,1,0.4871794871794872,0.357142857142857,57.0,51.0,50.0,41.0,65.0,54.0,49.0,56.0,60.0,47.0,63.0,42.0,58.0,35.0,45.0,35.0,25.0,50.0,45.0,85.0,40.0,50.0,45.0,50.0,45.0,45.0,35.0,75.0,60.0,45.0,35.0,55.0,75.0,30.0,30.0,35.0,20.0,25.0,35.0,40.0,40.0,50.0,20.0,60.0,20.0,65.0,60.0,0.33137526605559864,False
67458.0,36.0,57.0,32,2,1,0.7179487179487181,0.45238095238095233,60.0,50.0,45.0,25.0,30.0,50.0,45.0,45.0,55.0,35.0,65.0,25.0,55.0,40.0,40.0,75.0,35.0,30.0,55.0,65.0,10.0,35.0,15.0,45.0,45.0,40.0,40.0,65.0,35.0,45.0,45.0,65.0,60.0,20.0,35.0,38.0,42.0,46.0,60.0,15.0,45.0,46.0,29.0,31.0,15.0,34.0,25.0,0.2394356759164442,False
86552.0,45.0,63.0,11,2,1,0.6153846153846159,0.38095238095238093,61.0,46.0,50.0,39.0,55.0,58.0,53.0,52.0,50.0,49.0,64.0,58.0,42.0,40.0,60.0,50.0,55.0,45.0,55.0,65.0,35.0,30.0,30.0,55.0,50.0,35.0,40.0,50.0,55.0,50.0,65.0,65.0,45.0,55.0,50.0,30.0,35.0,35.0,30.0,35.0,45.0,30.0,50.0,55.0,35.0,55.0,50.0,0.24243167243032215,False
52344.0,40.0,58.6,8,2,0,0.384615384615385,0.2142857142857142,61.0,49.0,49.0,49.0,65.0,58.0,50.0,56.0,50.0,55.0,67.0,56.0,54.0,60.0,20.0,30.0,25.0,15.0,55.0,50.0,65.0,55.0,55.0,20.0,35.0,45.0,25.0,65.0,65.0,35.0,25.0,60.0,65.0,50.0,20.0,35.0,60.0,60.0,40.0,15.0,30.0,30.0,30.0,30.0,30.0,35.0,65.0,0.23375189829998066,True
21938.0,53.0,68.6,18,2,0,0.6923076923076925,0.6666666666666665,54.0,57.0,51.0,36.0,60.0,58.0,59.0,51.0,60.0,47.0,61.0,58.0,43.0,55.0,45.0,60.0,45.0,50.0,55.0,75.0,35.0,30.0,55.0,55.0,65.0,55.0,65.0,65.0,55.0,70.0,65.0,70.0,60.0,55.0,70.0,15.0,35.0,60.0,25.0,5.0,60.0,40.0,45.0,60.0,15.0,60.0,55.0,0.5256885638868158,True
98464.0,59.0,59.0,6,2,1,0.5897435897435903,0.357142857142857,59.0,58.0,48.0,40.0,55.0,61.0,60.0,58.0,80.0,40.0,67.0,43.0,51.0,30.0,40.0,45.0,40.0,55.0,65.0,70.0,70.0,55.0,80.0,45.0,50.0,25.0,40.0,85.0,55.0,40.0,60.0,60.0,85.0,55.0,40.0,55.0,70.0,60.0,40.0,55.0,25.0,50.0,55.0,25.0,35.0,25.0,60.0,0.23526689845099313,False
33897.0,57.0,66.6,22,2,1,0.4358974358974361,0.357142857142857,54.0,65.0,51.0,39.0,55.0,55.0,61.0,55.0,55.0,45.0,60.0,43.0,46.0,65.0,65.0,60.0,55.0,60.0,65.0,90.0,50.0,40.0,55.0,55.0,60.0,65.0,60.0,65.0,65.0,55.0,45.0,55.0,55.0,65.0,55.0,60.0,55.0,60.0,45.0,60.0,55.0,55.0,50.0,45.0,50.0,55.0,70.0,0.38187725582460996,False
50397.0,44.0,62.4,25,2,1,0.6923076923076925,0.6666666666666665,60.0,54.0,51.0,47.0,40.0,58.0,49.0,54.0,40.0,58.0,63.0,48.0,51.0,45.0,45.0,50.0,45.0,65.0,55.0,50.0,25.0,30.0,50.0,60.0,55.0,40.0,55.0,55.0,55.0,65.0,65.0,60.0,65.0,65.0,60.0,25.0,40.0,30.0,25.0,25.0,45.0,35.0,70.0,45.0,35.0,65.0,50.0,0.5256885638868158,False
47194.0,63.0,71.2,20,2,0,0.6153846153846159,0.5714285714285714,63.0,59.0,54.0,42.0,70.0,59.0,53.0,58.0,65.0,57.0,64.0,51.0,56.0,55.0,65.0,60.0,65.0,55.0,60.0,70.0,75.0,40.0,65.0,60.0,60.0,55.0,60.0,65.0,60.0,60.0,65.0,75.0,70.0,70.0,55.0,40.0,65.0,60.0,45.0,35.0,60.0,40.0,60.0,60.0,35.0,75.0,65.0,0.48421645971581406,False
